,address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated,data_time
4493,2-й Войковский пр. 2К11,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.817638,37.496803,4494,Пиво есть,3,1455651738.0,2010-08-02 13:41:18
4495,Космонавтов 13,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.821927,37.659335,4496,Закуток,3,1477174178.0,2010-08-02 13:41:18
4504,Ленинградский просп. 36К21,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.789411,37.569243,4505,Шаровая молния,3,1465029930.0,2010-08-02 13:41:18
4505,73-й км МКАД ,35,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.872996,37.417446,4506,Якитория,3,1456866937.0,2010-08-02 13:41:18
4506,Сретенка 32К1,103,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.77117,37.632655,4507,Шербет,3,1483025256.0,2010-08-02 13:41:18
4508,Ленинский просп. 57,47,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.696362,37.561244,4509,Goodman,3,1472416939.0,2010-08-02 13:41:18
4509,Осенний б-р 23,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76365,37.405745,4510,Beer & Лога,3,1480081374.0,2010-08-02 13:41:18
4511,Брянская 5,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.743999,37.561553,4512,Cofemax,3,1459253447.0,2010-08-02 13:41:18
4512,Ленинградский просп. 39К42,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.779606,37.576151,4513,7х7,3,1341714998.0,2010-08-02 13:41:18
4514,Сущевская 31,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.784314,37.600756,4515,Торт-А-Рула,3,1327948925.0,2010-08-02 13:41:18
4515,просп. 60-летия Октября 20,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.688654,37.573515,4516,Точка кипения,3,1480178983.0,2010-08-02 13:41:18
4516,Варварка 3,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75377,37.626544,4517,Версия 1.5,3,1344643103.0,2010-08-02 13:41:18
4519,Варшавское ш. 17,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.696986,37.622253,4520,Столичный вкус,3,1469535173.0,2010-08-02 13:41:18
4521,В.Радищевская 19К1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.743097,37.653223,4522,Солнечный арлекино,3,1486922690.0,2010-08-02 13:41:18
4522,Первомайская 34К16,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.771889,37.759407,4523,Соус,3,1388173534.0,2010-08-02 13:41:18
4523,Шмитовский пр. 2,49,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.759243,37.556945,4524,Старина Мюллер,3,1483559383.0,2010-08-02 13:41:18
4524,Смоленская 5,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747692,37.581712,4525,Столичный,3,1395940712.0,2010-08-02 13:41:18
4525,Дмитровское ш. 46К1,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.843924,37.569908,4526,Сундук,3,1484837545.0,2010-08-02 13:41:18
4526,Кутузовский просп. 36а,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.738769,37.526259,4527,Сударь,3,1390058067.0,2010-08-02 13:41:18
4527,Уральская 3,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.812777,37.797451,4528,Таверна,3,1344150994.0,2010-08-02 13:41:18
4528,Геренала Белова 29К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.615553,37.722756,4529,Кашалот,3,1369648884.0,2010-08-02 13:41:18
4529,Красноворотский пр. 3К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.770608,37.653586,4530,Тамбовское подворье,3,1468567720.0,2010-08-02 13:41:18
4530,Профсоюзная 18К1,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.683249,37.567464,4531,Телега,3,1409304542.0,2010-08-02 13:41:18
4531,Улофа Пальме 1,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.718065,37.512617,4532,Токио-Рим,3,1427188562.0,2010-08-02 13:41:18
4532,Лебяжий пер. 8К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747231,37.609015,4533,У генералов,3,1374867783.0,2010-08-02 13:41:18
4533,Поречная 5К14,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.644907,37.752868,4534,Угра,3,1485024101.0,2010-08-02 13:41:18
4534,Рублевское ш. 42К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75094,37.412437,4535,Фешн,3,1379188162.0,2010-08-02 13:41:18
4535,Краснопрудная 22,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.778542,37.664653,4536,Чинар,3,1351732298.0,2010-08-02 13:41:18
4536,Электролитный пр. 7К2,44,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.675326,37.61061,4537,Шале,3,1488988882.0,2010-08-02 13:41:18
4537,Нижегородская 58К3,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.734304,37.705778,4538,Тифани,3,1487775687.0,2010-08-02 13:41:18
4538,Б.Толмачевский пер. 3,49,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.740051,37.621925,4539,У Третьяковки,3,1476621168.0,2010-08-02 13:41:18
4539,Маршала Бирюзова 4К1,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.790828,37.499435,4540,У трех сестер,3,1468266116.0,2010-08-02 13:41:18
4542,Н.Басманная 23а,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.769854,37.662129,4543,Фортунато,3,,2010-08-02 13:41:18
4543,Б.Спасоглинищевский пер. 2К4,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75708,37.634191,4544,Амадеус,3,1415359375.0,2010-08-02 13:41:18
4545,Рогожский Вал 6К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.742767,37.674526,4546,Магма,3,1342994624.0,2010-08-02 13:41:18
4547,Б.Дровяной пер. 8К1,22,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.744095,37.656919,4548,Blur,3,1467804404.0,2010-08-02 13:41:18
4552,Ленинградский пр. 10,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.779702,37.579902,4553,Динамо-Тбилиси,3,1398024179.0,2010-08-02 13:41:18
4554,Мосфильмовская 72а,20,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.711214,37.506909,4555,Жажда вкуса,3,1476545407.0,2010-08-02 13:41:18
4555,Волгоградский просп. 46К15,9,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.707867,37.732925,4556,Знакомое лицо,3,1433620235.0,2010-08-02 13:41:18
4556,Б. 30б ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747388,37.645477,4557,Иван-сан,3,,2010-08-02 13:41:18
4558,Краснопрудная 7К9,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.778573,37.663,4559,Встреча,3,1355325295.0,2010-08-02 13:41:18
4559,Неглинная 4,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760064,37.621498,4560,Парк,3,1346840826.0,2010-08-02 13:41:18
4560,Зеленоградская 33К2,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.875173,37.490308,4561,Галерея,3,1443129190.0,2010-08-02 13:41:18
4561,Серафимовича 2,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.743152,37.614092,4562,Галилея,3,1346091240.0,2010-08-02 13:41:18
4565,Волоколамское ш. 1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.806449,37.505274,4566,Джек Рэбит Слимс,3,1478649616.0,2010-08-02 13:41:18
4579,Профсоюзная 152К2,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.622522,37.505441,4580,Аршин Мал Алан,3,1352731467.0,2010-08-02 13:41:18
4580,Кольская 12,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.863272,37.645456,4581,Кабачок 12,3,1280938764.0,2010-08-02 13:41:18
4581,Б.Ордынка 11К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.744135,37.6251,4582,Казачий курень,3,1382718258.0,2010-08-02 13:41:18
4582,Бирюлевская 47,69,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.583164,37.670789,4583,Капитан Дрейк,3,1486227542.0,2010-08-02 13:41:18
4583,просп. Вернадского 35,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.680001,37.513547,4584,Кафе 35,3,1425415057.0,2010-08-02 13:41:18
4584,Новорязанская 2К7,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.771469,37.655086,4585,Кают компания,3,1431804220.0,2010-08-02 13:41:18
4586,Б.Лубянка 13К16,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.764111,37.628805,4587,Варча,3,1353792166.0,2010-08-02 13:41:18
4588,Бутырский Вал 1,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.777707,37.584308,4589,Весна,3,1488376061.0,2010-08-02 13:41:18
4589,Ленинградское ш. 51,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.851111,37.46714,4590,Волга-Волга,3,1459416176.0,2010-08-02 13:41:18
4601,Н.Арбат 24,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753136,37.587621,4602,Делис,3,1391544436.0,2010-08-02 13:41:18
4602,Братиславская 12,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.659764,37.753218,4603,Кружка,3,1453231385.0,2010-08-02 13:41:18
4606,Б.Дмитровка 30К1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.764784,37.611572,4607,Шоколадница,3,1451324412.0,2010-08-02 13:41:18
4607,Щелковское ш. 30,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.809429,37.78394,4608,Клапштос,3,1468443046.0,2010-08-02 13:41:18
4608,Зеленодольская 43а,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.702597,37.766315,4609,Кампанелло,3,1482516175.0,2010-08-02 13:41:18
4609,Садовая-Спасская 21К1,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.769565,37.650028,4610,Ла Флер,3,1405847613.0,2010-08-02 13:41:18
4610,Плотников пер. 15,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746188,37.588314,4611,2-й этаж,3,1370443207.0,2010-08-02 13:41:18
4611,Петровка 17,29,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.764491,37.616485,4612,Пеперони,3,1412093846.0,2010-08-02 13:41:18
4612,Краснопресненская наб. 21,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746628,37.527534,4613,Коктейль,3,1409697037.0,2010-08-02 13:41:18
4613,просп. Мира 26К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.777373,37.633467,4614,П.О.П,3,1344613417.0,2010-08-02 13:41:18
4616,Софьи Ковалевской 2,33,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.877203,37.534047,4617,Лотос,3,1488711554.0,2010-08-02 13:41:18
4619,Спиридоньевский пер. 12К9,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76291,37.596413,4620,Джинги,3,,2010-08-02 13:41:18
4620,Н.Арбат 22,40,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753111,37.5889,4621,Sunrise,3,1454270590.0,2010-08-02 13:41:18
4621,Миклухо-Маклая 42б,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.637865,37.54153,4622,Post Scriptum,3,1416695086.0,2010-08-02 13:41:18
4627,24-й км Ленинградского ш. ,1,155,1,1280742078,https://vk.com/images/places/restaraunt.png,55.888735,37.444224,4628,McDonald`s,3,1387035962.0,2010-08-02 13:41:18
4628,Декабристов 12,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.863176,37.601965,4629,McDonald`s,3,1454769924.0,2010-08-02 13:41:18
4629,Волоколамское ш. 90К2,75,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.824809,37.436391,4630,McDonald`s,3,1484727894.0,2010-08-02 13:41:18
4630,Хабаровская 15К1,36,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.822564,37.822604,4631,McDonald`s,3,1480023083.0,2010-08-02 13:41:18
4632,Климентовский пер. 16К21,94,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.741049,37.62664,4633,McDonald`s,3,1487314409.0,2010-08-02 13:41:18
4633,Б. 2 ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747461,37.645187,4634,McDonald`s,3,1333962317.0,2010-08-02 13:41:18
4635,Изумрудная 22,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.871652,37.684308,4636,Люта,3,1336278929.0,2010-08-02 13:41:18
4636,просп. Мира ,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.81051,37.637659,4637,McDonald`s,3,1398923651.0,2010-08-02 13:41:18
4637,Тверская 20К1,95,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.766734,37.602265,4638,Mi Piace,3,1477761216.0,2010-08-02 13:41:18
4643,Октябрьская 38К1,58,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.790342,37.613772,4644,Марьина роща,3,1488275733.0,2010-08-02 13:41:18
4645,Можайское ш. 133,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.718902,37.417059,4646,McDonald`s,3,1482873365.0,2010-08-02 13:41:18
4647,24-й км МКАД ,29,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.594763,37.736899,4648,McDonald`s,3,1481051613.0,2010-08-02 13:41:18
4649,Ленинградское ш. 30а,92,155,1,1280742078,https://vk.com/images/places/restaraunt.png,55.90088,37.420877,4650,McDonald`s,3,1466168710.0,2010-08-02 13:41:18
4650,Правобережная 1б,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.880793,37.449237,4651,McDonald`s,3,1354382715.0,2010-08-02 13:41:18
4652,Дмитровское ш. 89,33,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.863731,37.546071,4653,McDonald`s,3,1486838315.0,2010-08-02 13:41:18
4653,Ярославское ш. 3,34,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.851813,37.676358,4654,McDonald`s,3,1487254826.0,2010-08-02 13:41:18
4654,Соловьиный пр. 6,20,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.615578,37.549777,4655,Муган,3,1485776179.0,2010-08-02 13:41:18
4660,Академика Бочвара 7К1,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.805877,37.462115,4661,Старый Батум,3,1346933307.0,2010-08-02 13:41:18
4664,Костромская 12б,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.885635,37.597306,4665,Руслан,3,1430592237.0,2010-08-02 13:41:18
4665,Зеленодольская 3К2,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.715763,37.791271,4666,Пивной рай,3,1461706172.0,2010-08-02 13:41:18
4666,Краснопресненская наб. ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,4667,Сильвер,3,,2010-08-02 13:41:18
4668,Бибиревская 20,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.881752,37.60178,4669,Ростик`с,3,1384966825.0,2010-08-02 13:41:18
4669,Ленинградское ш. 5,17,155,1,1280742078,https://vk.com/images/places/restaraunt.png,55.886958,37.436149,4670,Дольче Моменто,3,1457294374.0,2010-08-02 13:41:18
4672,Паустовского 2,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.603146,37.541413,4673,Рубикон,3,1340903933.0,2010-08-02 13:41:18
4673,Покровка 15К16,76,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.759507,37.644832,4674,Пилзнер,3,1488894467.0,2010-08-02 13:41:18
4674,Бутырская 11,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.795975,37.583365,4675,Спасательный круг,3,1469411604.0,2010-08-02 13:41:18
4679,М.Юшуньская 1К1,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.653248,37.594599,4680,Крымские каникулы,3,1441761572.0,2010-08-02 13:41:18
4680,Мичуринский просп. 2,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.715165,37.533939,4681,Спортинг,3,1455484931.0,2010-08-02 13:41:18
4681,Воронцовская 35б,60,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.734248,37.662614,4682,Старина Мюллер,3,1483128514.0,2010-08-02 13:41:18
4682,Б.Саввинский пер. 1,14,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.735915,37.57077,4683,Старый город,3,1466863639.0,2010-08-02 13:41:18
